entref,vatref,deathcode,birthdate,deathdate,sic92,turnover,turnover_date,record_type,legalstatus,actiondate,crn,marker,addressref,inqcode,name1,name2,name3,tradstyle1,tradstyle2,tradstyle3,address1,address2,address3,address4,address5,postcode
467069301281,964411963208,306994,211015,111111,30,941870582,8,8,859719,1,8,3,6663384187667,727,NMM1S65E4P,IY2WBZH2HU,741EUL6YAB,T8V6,JEHP,JUA9,NMHQFE8AUESAY1KVA979OQF3O,XGL83RA8,CH8VQNQPF6BK,07OJ0AS2FMHL,2RXH97WM0CK2,WKMH KZE
326345008502,219753143378,373343,261214,161010,14,352307555,6,8,852726,3,6,2,4354951852941,401,IGF9B2FQEK,YALT0J7T8S,DTP3BY7IAL,GI02,X2TP,VOBM,MQYVW3LANB5FE10JTJ7S0LBOC,XG7T4JEW,L2651I25BP3I,YR8ILJ216Z4E,FVOC9ADD7I4E,5D8N DN6
473873772457,132122869128,681693,151212,271216,98,821579659,3,5,188085,7,5,9,5032128295905,237,H908L9553U,D08UL51OOD,UN5F48S8YM,JYTH,980Q,7FQU,MPDYEV6BOEOAW57IX1N5LUCNX,1AF4LRVX,2IQEQ6MNM4FN,8JWUOGCQ0L5K,YZSNEX7LK0WX,H3AP H2G
249654685035,184796649821,983274,121016,131016,99,729800323,3,2,715616,2,7,9,9147617385598,383,EHYYSOFTS9,29YM1O00MM,RCQS4O0KWY,G9H8,DDFI,TEN2,MLRO267SSEZRT3DMOWNGDNUOG,VCJVAVXB,D2ZEZD2PP1JC,4VOHFASUCIVN,RDQJKLRYTATQ,F1AO G6H
465999130712,702946069788,221291,291012,271116,41,141555510,9,1,496199,9,9,4,9003418310031,998,8RG2T4PMN5,WL33D0SV4Q,JAPN52PBG1,MOHI,SQKW,DQUM,TPEQMF9XWDIKPH2XY3ZLUADAZ,4P6LA8GW,D78B1NCQCM72,3X2VJ3U5LB6X,MMV9FY1BYY1O,4P0R 3PS
938569167435,382737689175,292308,151012,131211,63,947150068,8,3,372948,9,9,4,2345139193011,849,PM8FT2PKJ8,6QJMF1XFNN,PW2WSO42XZ,4KKG,VN4I,8FK7,L7WL0DR0RQ7ZP22MIWMXGKARL,HG194T6F,WMRA367NNKO4,K57B4EB7NPJC,RORY990TJGOS,BR6B T1P
415229169739,597402089008,995218,161216,251212,97,982491460,5,8,425654,4,9,1,4589443216033,283,W6DK82IMWD,CL3DFVEV94,8QGVBG699X,5KJA,4PYL,UFYV,L46IJS0I5GIA985BE2N9N9G12,DWF5LDTZ,USPT99GV4RNW,5Y6T5JB2WAJU,SU37KCLGUGTG,VIOS DNT
100408290298,796114547736,433730,301015,191015,72,715483417,6,6,158433,4,5,2,5234357371301,554,K5S8T48ZOT,427HXYW02A,V87PWIPGSN,HX70,WLGS,BJGF,OOIDRC2NGDBWGTSZ0Q3WMJ9LQ,1C7A35OT,LSVJR926HIVI,TRH4P4GVZY1C,NXWJ49COW9Q1,409Y Z4R
194263294934,752154411955,670109,211012,141214,86,779070509,8,2,366484,6,3,9,3487744897915,864,IKOGV31Y11,L8ZXYV1NKW,F8SCYYK5E4,H60K,JKWU,PPM4,QR3TNTLUAYPY9NPYPCPLRKCSJ,6OHXXOC6,QBNXNWYJ74LY,UMBR2HOIA89Z,VGSPITOBD1QD,T088 4FR
717703686874,283036454384,507586,181212,241112,85,849970809,6,9,911078,7,9,4,5218621308838,531,8EBLOAPX3X,C8IKU5P0HD,WPBWXE9Y7D,LHTB,TRCU,QG4C,VR6GQKAKGCY68OW43BJ0R01YL,HLKB70LI,B130YP33EMEN,2AL1YQTWJSCF,O05ZZB6NNEZM,WBTO QNI
920876621018,414269014759,692654,261015,261015,11,368182923,6,5,716492,2,5,7,2093223638064,905,UG2BLQH4M4,YHK2JIVXDU,CT81ZR05TA,70RT,V9UX,16KH,9DTYP4N1IP7QBQNCTA2MWFSO8,F51TUNYY,GA0QFH5UZX9D,9YQ06U2A4906,30F5N50IY3PT,FHX4 UE0
548192154831,288766772392,335105,261215,271112,56,140752982,9,1,591090,9,8,6,5305887125066,324,FSOPBW1JRN,75Q5L90Y5G,N7DX2M0L9O,ZFZP,812F,4L3G,EBP1ST0KX81V1QTQBZ984K0NO,CZWM9C3L,UEXS9CZRPEZU,9Y4X7Q8X5NSZ,G0JCBGONRQHG,37IQ I3V
618223791129,523452067383,106260,151115,301113,88,565992121,8,8,993984,6,7,3,5474172302338,367,VR91O3VSU3,4XCIP8SGJW,ESKM4YRFBR,MAU1,MYQI,0Q7P,2EWL7TZYTE0L8YMU5JY180IWZ,BNLI4DN1,42DRZHCKE2E9,TQYYSMZW8LMD,8EMSSJTPPLUH,YGLG ELG
763545711507,795563450425,457305,281113,261214,72,491890056,4,3,478377,8,2,2,3779092739868,324,V394NY0VA5,O767K4UQ1W,IEK6T2SN3F,8ITH,YY6Y,BJ4B,EE85S1HB1AFS13YMHODB4LPBW,J6YZWHWO,YXKQA7GVUAFA,JOXJVACSWCYP,PCCFFDJ8E4H8,OK3G G7F
898114659912,131397999014,760263,241110,241212,93,508512726,8,8,117734,2,2,7,4977951797847,928,487FDGH983,BE6PM987MO,YY9DWATKYP,6C9Q,ZI0V,J4JA,0DGPK74R16ET5GWZUOXJHYNUS,S1IT2EX1,LBG2PC3UXA29,MWBGSG8W8BHD,AOCN4G0P78N8,78SS 7A3
746025854537,317673499585,514186,301110,121210,99,693858165,7,1,359188,6,9,6,8606034115068,793,4AVECQF9WF,QTAVVXQRSW,HVK53NBHPB,9R8Y,IIYB,GSEI,PE5VHPPRA2C8OWZ7D7RAM2VML,GRC1ZNM4,NVHZZE9ELXPU,3SDYOW1G0Q4V,767BHDY8QQT8,2ML0 UV4
694781674969,696383177540,960280,241113,221214,31,633313017,7,9,227660,4,5,1,7567915725515,164,INE8QX8V3B,7A20ZEGRVO,JJFTFVQRSA,H52O,VI28,9Y7P,7KN1RU4I7YAUW4DNXZ1S67DSJ,06E9Y7ZG,WQB8GH4IFUVG,1F1QLDMWLUCW,IZF4A17GF46H,3A6Q TN9
478917676814,732004728727,488248,121111,231011,17,736511785,3,2,269539,8,3,1,1969916844843,240,4FQ1T9Q63M,Q1V5RSDN4I,MYTB9MO4NF,S3PL,VM54,1D1Q,JBR8TI5FV00JV0WQF1451ZY88,BM42B8LR,GLBRGDOV0LFS,MTJXJTPBIOPL,L4YALWDTRFNG,LU39 M00
443922051276,928980391208,397363,141010,101114,54,324959617,6,8,693583,3,1,8,5732779864157,806,ERXPGF27KA,0YK5G8BV5D,9M7YBMV3DQ,SJRH,AN6B,R4MH,YT87RN40PEC1I0MQHRZTILLLO,ZSUQED6K,4IEM36C4JI8M,P9IERY8U55VC,7Y7170ZSW3W0,77P0 RK0
901466998543,236122315461,976441,201212,221211,86,369357072,4,1,155082,7,7,5,7228738714162,240,374QMN0YD6,V4HYN1RDIW,GK0AOJ6GGK,V0ZS,2ITD,QVM8,6BUM5JT47HNVMIFUK8IHHICY3,9C302HV9,JT03YRXHFTI2,RQEWHFOZN90P,YJ5PRV1R6AGM,6ZIN 75C
873588055040,684057352294,675728,261216,211211,36,582852489,9,3,187893,1,3,5,5838574516539,579,IPM6PL6CDI,8NIUSUGLKG,Z0X365KM3J,X6Y5,91WH,QTDC,U6FAKP648FAQUUDFI7KJ8F9PR,XOXXSNVK,7OBNKCA479ZJ,LFVM4B32BD24,L6EHL1D6GCY6,V1YX CKV
484624364332,961263061422,218370,161010,111113,66,847944410,4,9,144955,6,8,3,7452292887962,507,FHCKVT8AAI,9QGWYSOGXJ,D6ABE13H0H,DYAF,XML2,R4FG,M2DEB0RAQQA0IZP90HHMKUJ4Q,07T189L9,062MHRWJI4PV,Q55AS8JQNZJE,NSFSXKTS2H0Q,XSV8 WYW
314728654002,133217412795,623534,251211,141113,71,739335711,2,7,478188,1,4,2,6761930984872,721,CAZZJ9UZ9T,9FSMEM388F,R31LYTA7Z4,CYCD,J7AF,G5UY,REGSWNH13LJBLYEYMVJMDJZJ3,AU42ONN4,CCWU3O7C6FXV,0MY8IKP5IL0S,JTH8CN10G6VK,RYBC JHV
535086812847,397431162334,429657,171010,111213,49,806015828,7,3,233415,5,3,6,2106770622299,619,ZA5Y2F57Y5,TYC2PZA1F9,QOH51SWOLB,6VIZ,0DN9,PSQI,D5ZC64TXXYQCA9UZOECE52MTK,2WGQPNHW,ZNR0KNAWJ5SP,NBNSJRCPJ1A8,3KONS3EI9NQD,W14P Y2K
428560694322,279147672411,865589,111016,181110,53,896826863,7,7,517199,9,4,4,1745866645963,166,AUC51GQFPL,WGH6U0MAIT,CT3EGNZMM5,6TWU,UWWO,DYHQ,CXDQHARBA6I94MG596MKWU1BZ,WIGEO05Z,LJ5FC7SD9I1I,17X2QTNK1FZV,P1M5J6X2GKY9,2M3I FFK
628383236566,763868359872,260635,221213,271114,56,873568587,4,9,714008,8,6,1,2551044246574,584,PICNOH6C1J,Y1XWX58SR8,U4UW2YYQJN,4BSF,I5ZQ,IE55,SLA2DQKL8DOMTORT4UDOJ6LSW,6MSN2NFH,5WR76GKC4PQA,7SJ24GWPD63N,D7A0DT2P5L2O,IZZP L7I
190967154560,672925015270,443218,201111,121113,72,927317122,2,8,506104,8,4,7,5631532164213,824,XDJBXOD2TD,VZTEKHFU88,LKCESH8YUC,WWHQ,XFR7,ZAL0,DA6UDC3VBAQMBBISE7ZXKC1NI,70U91NU3,NY221XS2HBDX,NQOQHRK3HQ5G,Y732WTO7PLQ1,QIGK 86I
401981810669,946265180454,332901,101210,171215,39,456042512,1,8,302530,8,3,3,1227203373868,792,SL30MEJ736,WIDPSK23PA,LA8NFN8EYU,XCLJ,1BXW,VDP5,4ZPP67Z7KGLWJ3ZZWLL13IM19,05QGQYH4,OHHOKKT2W7YS,SB7MH2BG8K3U,HF7QJOZM0NOP,4MWQ HQ0
490758435439,274576479097,758018,181012,281115,12,597531231,9,5,529824,3,6,5,5399817520114,887,MBCTZ8AM3R,MIVF45MALL,2XVK7BKX8P,0TJH,4CHI,XUCR,HCTBEZ98QM9JGCI99346QWUIA,9CQBBBGU,3EQXR2PZOR1U,I317RPSOU0EE,E2CGWJ56R5S9,V5RF ZB1
650083200501,432967647543,683385,131111,131015,37,700729299,1,8,955825,2,6,9,9454162278485,239,V9VA97KL1E,43UMYI1H37,IA2TBX873M,YF61,F59H,2M38,CUH0FG94W3IT1MHVIT34I6VD3,2CNMIQW6,SU39CN8IA9ZV,62FN4JRUB457,Z3NI3VL91C5D,DJVL UPR
460822679912,115572072244,972342,161115,281016,12,218382105,5,2,351365,3,8,9,1434385495406,966,J739BFMNEG,JZBBDVVHTW,Z4QVTAT2XG,E3W4,702Y,TJIK,SUWAOPQR42BRP6CSOC2U0KC8L,HVOEEJPY,8GK5XPBZUR3Q,Q4QQ95MPVU5X,GFMAPBVXVLHO,6SRK 2UV
170785514049,832626518818,999239,261216,111116,80,966997440,7,3,884384,5,4,7,6774415917317,165,CFI1ARCG21,W37L78A7NT,QMOMB8P5J4,7S8F,LEKQ,MP4Q,YE6VDS89TUDII18EV1DYHDFW2,6P8HIO2O,ZEICOW2SAJ3Q,9ZUUZHAL7XG2,3Z4TL5J90HSW,NTBR LMH
973134474285,247989205292,338629,151012,271014,70,866734488,8,5,801600,4,6,7,4224952872803,189,2X8VYZOGX8,EMB42MKLBS,CATZCBLLL8,6PKB,1JG0,QT15,2X1N9P1YAWUGVAWAXODHYCBAO,O93XEEUN,8X6CNNSG62C2,6413HQSGKDSC,8ZN48OCNX3MT,91YK QBW
696034103194,799774422592,560323,201211,291213,34,850163984,2,6,648416,5,6,8,5799247249731,956,Q3F2EZXEFS,F6TAG1791A,PL3NEA9HAD,8IP4,XGKS,72AO,4771IL3T18Y2XSW0YZNZ0RJHE,LOUO3X03,0X27I0KEH1NA,EM0N0GHYMWW8,YMY6WMD85CD8,V3C3 FQQ
561557705055,695696330373,304680,301113,221113,90,803450041,8,7,998561,2,7,3,2534625394954,321,ZAW8ZDBVO8,IJK2OEQKW6,Q0EHV37XTQ,AQUI,1UF5,GWVC,TSYAEPS63DUJ5O1TMTRD7MEZY,W1SW48Y8,XHJ3VQPYXJEY,LEBJNQVVA630,E28542VSL1ZY,6YLE DJW
458910830937,593761949915,659706,281112,171112,80,837166281,1,8,375289,2,1,3,4813608795544,116,HSMP7923XB,P54N3UDR47,LPXI789XEF,JDOH,0L49,LYW8,GR5K4T1N6M3HAZ716JIOGSE8G,2EYRSDSO,TBV8WMM5TOF1,G0CU9UGR8R86,CYASO1BUD7LN,B5J3 XQO
678062834767,191224405925,329699,201211,281116,26,553403920,8,1,986771,2,9,4,3847260678991,893,U4EB7762EW,F803T0IR9O,W1ZPY0CK5Q,LD1N,2GM8,BY08,JF2CBE3OBQLW7TFFJD5HB6Y3Z,G984CPCI,JIFXGKTA8PU8,OYBMD44R648P,6DYL99BXLPXA,Z1XD 8IR
417308966920,890995771904,160890,231112,261112,17,194280414,1,4,136399,7,3,1,3904477808549,505,WTES8DXLQ2,AT2ISHDB66,AWGNGIS0IQ,KVIO,O6A1,A6PA,SWUXEALANHA9SAU4RU721FYJ4,L9U9J8RO,PUYWS0I1RV01,LSXT1O62RWLP,L1H9MZVXD7BI,V3LX NLZ
625872521419,460758148564,103894,271010,291213,36,627090248,5,1,627382,5,5,4,2524337818704,182,AAUZY2YU8M,Y8VKPOJCUN,BAPJZQY1VR,K671,7F5P,TOH8,XJY0FPS3XGLPYYV5ES62R3CG0,29L2LJ03,VRU6LBGOOHX5,WWSXT64ZUCBM,ICC7ODT2Z7VF,HO7G S86
676000419682,653709750386,353892,291015,201212,45,103028520,3,5,650574,3,9,8,6568157627711,713,S93O73IAAB,WQN9H7U1N9,7N8GCOK1ER,66ZR,EE7D,TGUE,T4DICZ2HQ8IIVQ3FACLMQA9KP,FXMVF8LS,F726PTVRANJ1,3A5PVRA7E5Z3,1UH2U8LP673O,RF69 MH9
648993617030,824374189300,233185,281013,291215,90,216125860,3,6,937417,1,6,6,4170627117629,304,XQB27IILPW,7RI8NUQ62J,9I8WO3HJ7V,H2UH,LBWO,CR1Y,5UL9MTZCAE2FI0Y32VEU6MWXJ,VLTUCHC9,UEIKGLQ7BG9P,QW04OHTGZZ3C,YJK3T2Q7GQQF,H2UJ IHJ
666402949347,386410552811,156462,111116,261016,36,268441862,5,8,920437,8,5,2,5629639143373,973,ZS5PSI66DA,H5700IOS37,5GF1BL5K6D,4O5W,RD2K,D1Z5,PG2G66RUP6DVDTU6XZ5NWFA4W,DXWBXNKF,4DI194Q4G6E1,WYE505EO1A7Y,O0O1VWT3B867,5TNZ A8O
536816493136,281068600429,567914,171114,231011,86,865156510,3,4,192588,7,9,5,4310625023771,723,ZG5AYQSFBE,Y42RHGJZKT,FRTQ0L0WZL,V6RX,L3WY,4CB4,UJLM10T4LCR3ENISJUKF79R3Z,K1L6ZTQA,NINV4BB6D785,D4HLUXINPYR7,XVXSX2DCU7NZ,T009 QW9
895723534208,430376251894,498637,191111,151212,11,299872940,1,2,693247,8,7,8,2359707312553,252,TVIB7KTH3T,SD2SH744LE,RDST3L1V4S,F48U,EQHL,UHDI,HI0OYRB0ASX5DZD4QGVSG8UGK,I3HATWMQ,T1ZI14IML6MR,8U2AA8JSP1US,MMRJ7B17ZUPW,TFSP 4K8
489085097701,284537304445,432949,301216,231015,98,752964716,4,9,982866,1,6,3,9550614417362,538,RCW69785B1,FICXZ3EMHT,Z71764SNCD,JVN1,XL00,4P14,GI6GW0CPBKZKDTD6352E0HFPI,0UN23UH5,K4LVQAGXG5YO,1CP08058S885,LZSJZE5UHCPY,YMAF NXG
451939063400,322975919831,632828,171211,231015,99,118691988,3,7,678479,8,9,1,5607351987634,355,EK21CTBA7O,DI9ERSVL2C,MFCM32DFR6,A84I,4LHM,HP9P,1K7WRVUDK9B7S2VRVI5XX47RW,Q8PUZFGQ,JUJGIYSFBB2D,Y2A2TY0IUAWJ,92TWU2KQTOGQ,ADVF 08A
292894346985,441355594185,353350,111215,171211,11,738455490,2,4,369098,5,4,7,4123651189928,172,4OJ87A8IY8,73GMUFCG7M,E5J5FSJ860,MKEI,Y349,XNNM,GL5RJ6VEI5FYUNEJ0WT1RH5CJ,6P6BX9AT,JGEJ3Z23SKIB,13QYREIXFRUQ,2KQF52DYE7TH,3IUT YN8
572266607319,851642474419,909074,251113,221116,97,291020810,5,4,861312,4,3,7,6274855482730,644,4PLV80X6W2,HJ1CYPB21D,RB3FUZS7R3,0Z8S,A0OB,RSV7,RJRKIN843SSJJMSQ9WZMAAR2Z,OUVGBZBF,VADHQMBYGBSN,KHCB2ETHALPJ,QCUR7SC2WBCO,U3FE LGP
939268192894,162386840262,634536,301110,171015,98,653262916,4,5,247682,7,7,4,6076480455819,651,VTR65O7PMR,XN52VBSDYC,5ELWQ2WMSK,HZE8,Z67D,0VVX,FN9PT56Q1UIW5QZVQZN2ELEW0,875TNXD2,7RMYVNAP7R7D,M1RTQ9TY3KYI,A90IQ688MIFG,EIQX MAF
408059603030,119966118124,631765,171016,291210,54,305674059,1,2,776558,9,6,2,7958577017455,120,3BFCU2YDBE,ZGT2DJD5RY,NBKX97ML01,9PLM,ML5O,HANZ,6IAX8698UFUSYAIUZF51URBXI,GEI0Q3GD,162MWWU2BRBY,QY3Y98I93O6T,OVMU3XXQAN4J,EH8E 3XL
798799894081,599905497649,282659,191210,161210,14,303997964,6,4,878635,8,3,8,9760098302556,143,SD2D77W6DD,JDH2K4PDNX,FATD3KBKVK,23TD,VVUJ,V29U,LHO8DV6UWX84Y5FCP276WB0Y1,6607Q1PD,1H8M60RH6ZSX,0S8OJYJL776V,YEJJ62IQ39WT,ZYV8 5GW
861913109688,879966781947,549700,261013,131113,47,705370973,7,4,781299,2,5,3,4941097873207,569,X1CMVL48V6,TJHZCFYLYX,SFXS81BFDR,A0BL,8RVG,JADA,Q0OWA1NIAD3T271M9RVTIM9MA,KV79P6MS,HK54L7A3T8XG,EAO23XTAC4FG,SIK4LRJBRKIF,VML8 FIN
297559000385,996151068527,667513,111015,271115,82,204024253,8,6,145722,9,6,9,2771745253595,769,H78H0YVR3U,LLENASRDGT,127HTQQJD2,OOZN,W159,SH8D,5IFCRJ3AMGEC7ZF9BGLMYR5S0,536BORZC,6EODXPQBT7YA,Q4Q1EOETJHJK,WAZRG4DCH5VC,XKAX IGM
496636864423,342733083056,856877,171111,271113,41,167971940,9,9,923342,6,6,7,3095808106797,295,TWQFKNPIWC,B3LJ82LJ7F,VOAV1ZMFAC,AGB0,6CLA,HL68,VD5COIIVB659FW1Z2FXQBKILO,V7W1DVU2,B4GZEPBWROGR,AE8FWO0CKA9F,ZZFNR1RR7HGZ,ZVJ3 QOE
823956310875,504945933841,855523,151214,201211,66,883923334,2,1,463603,8,4,1,6074648610651,284,AE9WVVUSB6,0ZWG41NO8A,0F42ZMLGHH,3U21,A56Y,RQ0N,KWPIAVIY3AFYRE4J5HSPZT2HT,52JABTEK,7KGR2RNPNBIN,ZK291I6ZE77N,HD3M4LFLOOAE,PVFK 1OV
943283029450,966264729419,804512,251110,111113,63,108405181,1,6,347828,6,7,3,7230011886498,463,ZNJFFFWR7M,TOD7UK9FYO,QB7IQPBUK0,ISCT,P6U6,UMIR,YZT30SXZFRS59MUCKYJNNN674,5DFROZI0,2IU3M4SY1KHZ,2D2P0N9SIXG5,IW7ZPQ63H5TI,WNCU 7M6
925237118364,163317354314,688298,131210,201216,80,782278324,8,2,977736,3,5,3,7919495670795,591,J7OA5JOXJH,66SILHF57F,6298LMAPOB,36MA,QJA0,HI2C,53UOLL3AXZYYX7AGREE17Q30N,0QM00YV1,GW3QPAOTNIAE,ZJ67Q3K9Y7C3,AV7YUU5LSTZ7,HP9Q 6O2
395981578386,525060316898,300232,221015,151210,71,690626442,7,8,804880,8,3,1,6919971124223,300,2J3W5586BF,XLOQQIEU7B,2LD18EN6AK,5B0N,TU71,HCCF,EUB63P35K5BTZ0IE4ES5XLC7U,RZ96YMSN,GOSS68D6MZAV,W85S0UPK4AP2,H2NJ3ZMJOMPZ,LT15 7FO
579989160646,453374025751,160119,121211,301114,87,682501593,4,8,624029,9,1,4,7232440173095,360,W54S96GFTW,EMU9ILJCH4,QESVKTQ1P8,R3HE,SUZF,R3FU,THKMW3IA3VI6BB92M2WC5DUSI,DLGTW091,50A5XO6M1CB2,REPTK7NRYL6B,GQOVZCDQDK2N,134A D8X
944420605012,867591846097,606573,201211,121210,44,281906358,2,6,231669,2,6,7,9929545708305,874,JUHUWOBJWF,7UDZCW8NLH,W138CWHFLT,31RX,4QT3,GBPP,WJCEQUQF2YRIN6F6TYTJMI4HN,L2MTM6QZ,F1G93SVTZZQQ,YGIRIUJBZ3QP,AS4VGKC4QBXS,82VV NOQ
214237451731,486582868287,297609,271016,291015,52,426589401,2,8,568676,6,3,5,5428271649341,472,YKBQH73HMM,RBKS1WMYQ7,WS6TUH1Q8V,K5T0,FYKK,BSPY,WZ1R25LLSPU5VILMFK5OJGEWA,CNBOWVFF,566FBM4JWG85,ESIHCGVB3KVW,ETCXIHQZEH6M,GPX7 8H4
474100329046,915416961980,175309,161112,301212,95,199698964,3,9,208711,6,7,3,6397785760530,396,WHUTEAMQ94,RLQFAL755D,GGTSZ0HUKE,X04M,EBJ1,3OTM,6L4QFQYSR8315VFLPVFLNBJRR,OUP9AHC3,1TFJ6VJJRJ29,8TYQ1F33HTK5,9H9J5GVRO81P,4RHS W4K
761200209634,542209668312,933489,261010,131110,95,672819680,2,8,334376,9,6,6,9957115136224,905,207S30AMYJ,INL7M1Y29T,60OPTOL7ZL,G771,61VZ,7VCX,PUV77YGLHC7ZQV5HWEUT1377W,GI3MKV13,139EO7MTDGEX,W0NPQ28QGERR,Y7OABJUFB6ZN,9RD5 THK
106158321227,342881354552,307255,191110,111210,52,301952650,8,2,149142,6,3,8,4490801312934,459,92DXTFV7RX,4Z31FU7KA0,DWGUIZVNLN,5AKJ,S4IR,EPMJ,D48HBPN1M62GSU4PQ5RS7PYIA,G1R1XJ88,YX6L2SNIZWYE,LK74TYZR92JX,R3RSH6K06X97,HZEF RH5
904414516082,156889528210,406685,301111,221215,81,915090205,5,2,164325,3,9,5,6192281575793,421,24V8R62BEV,7H1XRZQY4U,X3Y4Y2DYNH,7P35,CE6T,B74K,0A6UND4TY8PY0SIVH9TZII848,BX7I1HO4,2R8ZQI2AKUGC,DJIFKXG48EJW,TOSY23OV1654,KZ6C CKJ
425903810199,969901165935,674350,111111,201212,29,383819795,4,7,989786,2,6,1,5845375518360,563,382XGO12MG,UKD2NE3ZAR,7F8BW7DIOF,0Z0S,FYV0,881E,TQQBULTTKW8EGKCKJ85M9LRKF,K3TLQYEY,ZJTKV1TVV1TN,3W3G6AFMIH59,DS5OWM70J2F2,U5MG KF4
918154371054,748353936282,628724,121212,141010,40,311590847,6,8,800086,5,5,5,4567353374881,994,IVSK49R9M9,J620KRU0D8,GS0RKFOAJR,VJCU,CLTJ,1NKJ,IT20O4XMO4EQKZEURW6B5KO56,DSANO6I7,FQ6585H6K0WV,MVHBONYF4JB9,G8P9ZIB026RQ,KI59 QW1
919824111177,759923586023,289360,201010,201010,78,858796963,1,6,602357,5,5,5,3468208509121,228,XMFVZ79MNB,UHA83YPO3W,1B2WYGMKQH,E3D1,N9IA,CFHT,1BAWD5NJF6CA9L7YIE460FCF4,MG92HEJD,CQLJDCW1MCZN,IZ1MDZ4I51FW,ATT9H8JEDD54,GVO8 X85
574042996389,269021835355,174918,101113,211216,60,479824876,9,8,680950,7,5,7,6335791073864,274,4KEOZ9RFVH,YSM6HCQEQV,G3T9HPC6PG,P75Q,5XFI,Y8OZ,EYMS398EV86U25T7JH5PH1GV4,E5Z3ILH7,RW4I0G5OQ1MW,IPZMXXAKFLKR,695G8RY2RAAM,IYZ8 OP5
682765057423,485404778721,726951,231015,121013,43,931921739,3,5,999283,1,5,5,3673830303201,929,ZMASAI15KE,76JH39YRSY,6TREKHK0OW,0LB9,8ZL9,RD6X,TNKVQ8JLHM84FG6LD394N72Q9,J1SS4SUH,TDY8P2NQECML,PWVEQMO1I9C9,P2A828OAH09N,MZZN 9SO
137574572496,339936772725,739459,301110,271011,90,630665885,2,2,700961,9,2,7,2333144251988,907,VG5GFC3Z0J,XQQR8WDKB8,UJ86BPQW4Z,QR4M,TGYQ,OB03,H3V8DV741EFUGT70GRS5Q6I1T,MYK7CS2V,X9PXK15UJZB5,K1874YJKQRTC,F1MV52VLGSSP,DFJ0 Z3O
363604512070,202785835404,169344,281214,141113,13,177102294,4,7,720919,5,7,1,9034624248773,613,G5HK4QZ5SX,0BGTXE4BGM,FATPINXV4Q,7EI2,XMHM,GXQ6,X8ZYGQ4EL3RBS5C2CS26Q6OQA,WDK508P9,8B6GRSBVU2TF,6GELMO3YMAIT,XUKBTFY7B87A,JGYX 8X3
949219724843,422677609754,336801,171216,171113,72,798432479,4,6,479106,5,9,4,5907187511218,359,BB405OU5ST,0EMRAO9KBT,XJON72TJ5O,KBSI,T10U,WNXO,XD0B6R15CPD4XU84KQWDII745,93HPGMF0,VBT4Z2KFFHBJ,7C3Z38JBSFC8,SHF5L00LV611,4UNF 24B
669431941289,708399860141,561720,131213,161113,16,514581716,8,7,979413,8,6,4,5094309268433,408,U6TEGAFCJ6,0G2DWDCS72,3V3PBRR00H,XYGS,OCI7,XA3H,QBZKLOQU9B3MEIIGL535SJ9S7,TVIOR3BQ,6LSINNW72WNJ,43XY8CIPUTYL,BZ728RIRJAQZ,IJX9 TOP
324858191993,473189553391,714108,281213,161214,64,771286995,7,6,388897,1,6,9,5477468968330,407,XQCKU0L6OK,WT45G6B0YS,SLP9WWMJ9W,9O5H,09XX,VMUY,AA36EOJC3CGK5763IOHSYVRSN,7YHQF1FL,49DAFME3WF8N,5F7FC3FH3BW5,5XCX93J9UJ9X,UUI1 AUP
470146679819,338043972392,929539,211211,251116,91,431772926,3,5,932051,5,8,7,8354883841746,435,VYLQAJM3MK,BLNDK22M0W,MA38HTC1Z8,HXSE,YPS4,1FI2,LIQ20S9IIEHI8LE2K95NQ58T2,56CGUZ1B,GH73JW885D5M,EAHQNS5C4SUJ,49AZBMUZ28JC,F3QR SMU
929324606146,498870507810,180864,161110,171215,90,429384132,3,4,814277,6,2,1,7031089945509,331,SUAK9HG6Z6,SWFIMAA939,UNY0RWPX8P,H6XI,C0CM,9ERQ,XJT9NAQ06WE8VT08LRSCQPD7C,U44HEOSK,FMHWL91D1ZFT,9H5P13VMK4DN,R9KRE8GQFKCQ,KVP8 TOZ
423495056237,866146289468,491707,181115,121013,96,791643950,5,8,242471,7,7,9,6470042166103,839,L5D4YOPWIT,86OB66AYI7,YWV1ZCHFUP,PQ6S,8LVT,94DR,2VV2BFJW9HNBAJAX4RBHC91AS,YIPG5N6U,I0QV9X0AFFDQ,OJXJ36JO0EX8,ZLWZ824FIW4F,OWVD AP6
499853297025,785045604077,879625,111212,211015,82,617430106,8,9,720015,3,5,5,6356854038707,464,CNZ1PF8HUC,7KQ6I6P8IF,LVFVT4YPMB,L34N,CHR9,NO24,54E5LNTJ5VEFPK7VSTC28R13X,HIOHHWVX,2JG3C2GE3LTK,CAZPBDC439BT,A1OFJY0GJT4U,1RES 1BL
569012814934,239715182965,273488,211211,231113,74,556768506,3,8,820314,1,5,6,6665811864675,700,YSHYEVIEU5,GUYN55B63P,VWNMZ5CHPH,A5YW,MOBW,07AK,3ZW4LE4ONOJITTO61DGN42IRD,W1IPTFDG,8N4BOWHX32Q3,YSXCTWUKPB2U,217H7JT66LCG,D72M IDC
